Sample,Time,Ta,V_Thermistor,PWM%
560,2025-07-04 18:51:58,8.57,1.989,0
561,2025-07-04 18:52:28,8.56,1.979,0
562,2025-07-04 18:52:58,8.55,1.995,0
563,2025-07-04 18:53:28,8.53,1.980,0
564,2025-07-04 18:53:58,8.52,1.988,0
565,2025-07-04 18:54:28,8.53,1.986,0
566,2025-07-04 18:54:58,8.54,1.982,0
567,2025-07-04 18:55:28,8.55,1.986,0
568,2025-07-04 18:55:58,8.49,1.979,0
569,2025-07-04 18:56:28,8.49,1.995,0
570,2025-07-04 18:56:59,8.47,1.953,0
571,2025-07-04 18:57:29,8.44,1.992,0
572,2025-07-04 18:58:01,8.40,1.984,0
573,2025-07-04 18:58:31,8.40,1.989,0
574,2025-07-04 18:59:01,8.37,1.995,0
575,2025-07-04 18:59:31,8.38,1.993,0
576,2025-07-04 19:00:01,8.38,1.990,0
577,2025-07-04 19:00:31,8.36,1.998,0
578,2025-07-04 19:01:01,8.35,1.980,0
579,2025-07-04 19:01:31,8.36,1.998,0
580,2025-07-04 19:02:03,8.36,1.981,0
581,2025-07-04 19:02:42,8.38,1.986,0
582,2025-07-04 19:03:12,8.39,1.995,0
583,2025-07-04 19:03:42,8.40,1.982,0
584,2025-07-04 19:04:12,8.41,1.995,0
585,2025-07-04 19:04:42,8.36,1.991,0
586,2025-07-04 19:05:12,8.39,1.986,0
587,2025-07-04 19:05:42,8.36,1.991,0
588,2025-07-04 19:06:12,8.34,1.982,0
589,2025-07-04 19:06:42,8.34,1.981,0
590,2025-07-04 19:07:12,8.33,2.004,0
591,2025-07-04 19:07:43,8.33,1.988,0
592,2025-07-04 19:08:13,8.31,1.995,0
593,2025-07-04 19:08:43,8.33,2.001,0
594,2025-07-04 19:09:13,8.33,1.999,0
595,2025-07-04 19:09:43,8.30,1.998,0
596,2025-07-04 19:10:13,8.33,1.998,0
597,2025-07-04 19:10:43,8.31,1.995,0
598,2025-07-04 19:11:13,8.31,1.998,0
599,2025-07-04 19:11:44,8.30,1.999,0
600,2025-07-04 19:12:14,8.30,1.992,0
601,2025-07-04 19:12:44,8.31,2.020,0
602,2025-07-04 19:13:14,8.30,2.001,0
603,2025-07-04 19:13:44,8.30,2.012,0
604,2025-07-04 19:14:14,8.29,2.004,0
605,2025-07-04 19:14:44,8.26,1.999,0
606,2025-07-04 19:15:14,8.26,1.990,0
607,2025-07-04 19:15:44,8.24,2.004,0
608,2025-07-04 19:16:14,8.23,2.001,0
609,2025-07-04 19:16:45,8.20,2.006,0
610,2025-07-04 19:17:15,8.21,2.002,0
611,2025-07-04 19:17:45,8.19,2.005,0
612,2025-07-04 19:18:15,8.18,1.992,0
613,2025-07-04 19:18:45,8.16,2.005,0
614,2025-07-04 19:19:15,8.16,2.009,0
615,2025-07-04 19:19:45,8.15,1.996,0
616,2025-07-04 19:20:15,8.13,2.004,0
617,2025-07-04 19:20:46,8.10,1.998,0
618,2025-07-04 19:21:16,8.09,2.004,0
619,2025-07-04 19:21:46,8.06,1.996,0
620,2025-07-04 19:22:16,8.05,1.966,0
621,2025-07-04 19:22:46,8.03,2.014,0
622,2025-07-04 19:23:16,8.05,1.943,0
623,2025-07-04 19:23:46,8.04,2.006,0
624,2025-07-04 19:24:16,8.03,2.011,0
625,2025-07-04 19:24:46,8.02,2.003,0
626,2025-07-04 19:25:16,8.05,1.995,0
627,2025-07-04 19:25:47,8.03,2.005,0
628,2025-07-04 19:26:17,8.03,2.011,0
629,2025-07-04 19:26:48,7.99,2.009,0
630,2025-07-04 19:27:18,7.99,2.067,0
631,2025-07-04 19:27:48,7.98,2.004,0
632,2025-07-04 19:28:18,7.98,2.003,0
633,2025-07-04 19:28:48,8.00,1.999,0
634,2025-07-04 19:29:18,7.99,1.999,0
635,2025-07-04 19:29:48,7.96,2.009,0
636,2025-07-04 19:30:18,7.95,2.005,0
637,2025-07-04 19:30:50,7.95,2.006,0
638,2025-07-04 19:31:20,7.93,2.012,0
639,2025-07-04 19:31:52,7.90,1.999,0
640,2025-07-04 19:32:22,7.90,2.009,0
641,2025-07-04 19:32:52,7.84,1.999,0
642,2025-07-04 19:33:22,7.85,2.007,0
643,2025-07-04 19:33:52,7.84,2.021,0
644,2025-07-04 19:34:22,7.84,2.028,0
645,2025-07-04 19:34:52,7.80,2.004,0
646,2025-07-04 19:35:22,7.82,2.003,0
647,2025-07-04 19:35:53,7.82,2.012,0
648,2025-07-04 19:36:23,7.81,2.005,0
649,2025-07-04 19:36:53,7.81,2.006,0
650,2025-07-04 19:37:23,7.80,2.006,0
651,2025-07-04 19:37:53,7.82,2.003,0
652,2025-07-04 19:38:23,7.82,2.003,0
653,2025-07-04 19:38:53,7.80,2.008,0
654,2025-07-04 19:39:23,7.82,2.002,0
655,2025-07-04 19:39:53,7.81,2.014,0
656,2025-07-04 19:40:23,7.81,2.018,0
657,2025-07-04 19:40:55,7.81,2.007,0
658,2025-07-04 19:41:25,7.81,2.009,0
659,2025-07-04 19:41:55,7.81,2.009,0
660,2025-07-04 19:42:25,7.82,2.007,0
661,2025-07-04 19:42:55,7.81,2.018,0
662,2025-07-04 19:43:25,7.84,2.009,0
663,2025-07-04 19:43:55,7.82,2.031,0
664,2025-07-04 19:44:25,7.83,2.007,0
665,2025-07-04 19:44:55,7.80,2.023,0
666,2025-07-04 19:45:25,7.79,2.009,0
667,2025-07-04 19:45:56,7.77,2.011,0
668,2025-07-04 19:46:26,7.74,2.022,0
669,2025-07-04 19:46:56,7.74,2.003,0
670,2025-07-04 19:47:26,7.74,2.011,0
671,2025-07-04 19:47:56,7.74,2.020,0
672,2025-07-04 19:48:26,7.72,2.018,0
673,2025-07-04 19:48:56,7.73,2.011,0
674,2025-07-04 19:49:26,7.69,2.005,0
675,2025-07-04 19:49:56,7.74,2.007,0
676,2025-07-04 19:50:26,7.71,2.008,0
677,2025-07-04 19:50:58,7.70,2.001,0
678,2025-07-04 19:51:28,7.72,2.014,0
679,2025-07-04 19:51:58,7.75,2.015,0
680,2025-07-04 19:52:28,7.71,2.014,0
681,2025-07-04 19:52:58,7.74,2.014,0
682,2025-07-04 19:53:28,7.72,2.011,0
683,2025-07-04 19:53:58,7.71,2.011,0
684,2025-07-04 19:54:28,7.71,2.018,0
685,2025-07-04 19:54:58,7.69,2.008,0
686,2025-07-04 19:55:28,7.71,2.005,0
687,2025-07-04 19:56:00,7.69,2.007,0
688,2025-07-04 19:56:30,7.69,2.024,0
689,2025-07-04 19:57:00,7.69,2.024,0
690,2025-07-04 19:57:30,7.67,2.017,0
691,2025-07-04 19:58:00,7.67,2.031,0
692,2025-07-04 19:58:30,7.64,2.018,0
693,2025-07-04 19:59:00,7.62,2.030,0
694,2025-07-04 19:59:30,7.61,2.011,0
695,2025-07-04 20:00:01,7.61,2.010,0
696,2025-07-04 20:00:31,7.58,2.005,0
697,2025-07-04 20:01:03,7.57,2.024,0
698,2025-07-04 20:01:33,7.54,2.025,0
699,2025-07-04 20:02:03,7.54,2.014,0
700,2025-07-04 20:02:33,7.50,2.020,0
701,2025-07-04 20:03:03,7.51,2.024,0
702,2025-07-04 20:03:33,7.52,2.018,0
703,2025-07-04 20:04:03,7.51,2.019,0
704,2025-07-04 20:04:35,7.48,2.018,0
705,2025-07-04 20:05:05,7.45,2.021,0
706,2025-07-04 20:05:38,7.44,2.024,0
707,2025-07-04 20:06:08,7.45,2.007,0
708,2025-07-04 20:06:38,7.43,2.020,0
709,2025-07-04 20:07:08,7.44,1.956,0
710,2025-07-04 20:07:38,7.43,2.025,0
711,2025-07-04 20:08:08,7.41,2.027,0
712,2025-07-04 20:08:38,7.39,1.986,0
713,2025-07-04 20:09:08,7.39,2.015,0
714,2025-07-04 20:09:39,7.41,2.024,0
715,2025-07-04 20:10:09,7.38,2.025,0
716,2025-07-04 20:10:42,7.40,2.020,0
717,2025-07-04 20:11:12,7.40,2.024,0
718,2025-07-04 20:11:42,7.41,2.015,0
719,2025-07-04 20:12:12,7.41,2.027,0
720,2025-07-04 20:12:42,7.41,2.016,0
721,2025-07-04 20:13:12,7.41,2.027,0
722,2025-07-04 20:13:42,7.43,2.027,0
723,2025-07-04 20:14:12,7.46,2.056,0
724,2025-07-04 20:14:43,7.45,2.024,0
725,2025-07-04 20:15:13,7.46,2.024,0
726,2025-07-04 20:15:45,7.45,2.030,0
727,2025-07-04 20:16:15,7.44,2.028,0
728,2025-07-04 20:16:45,7.44,2.017,0
729,2025-07-04 20:17:15,7.41,2.021,0
730,2025-07-04 20:17:45,7.41,2.016,0
731,2025-07-04 20:18:15,7.41,2.030,0
732,2025-07-04 20:18:45,7.41,2.024,0
733,2025-07-04 20:19:15,7.41,2.027,0
734,2025-07-04 20:19:47,7.40,2.028,0
735,2025-07-04 20:20:17,7.38,2.018,0
736,2025-07-04 20:20:47,7.38,2.024,0
737,2025-07-04 20:21:17,7.38,2.030,0
738,2025-07-04 20:21:47,7.39,2.021,0
739,2025-07-04 20:22:17,7.39,2.016,0
740,2025-07-04 20:22:47,7.37,2.024,0
741,2025-07-04 20:23:17,7.39,2.031,0
742,2025-07-04 20:23:47,7.38,2.015,0
743,2025-07-04 20:24:17,7.37,2.005,0
744,2025-07-04 20:24:48,7.36,2.025,0
745,2025-07-04 20:25:18,7.32,2.011,0
746,2025-07-04 20:25:48,7.29,2.033,0
747,2025-07-04 20:26:18,7.27,2.030,0
748,2025-07-04 20:26:48,7.27,2.030,0
749,2025-07-04 20:27:18,7.26,2.024,0
750,2025-07-04 20:27:48,7.27,2.013,0
751,2025-07-04 20:28:18,7.22,2.036,0
752,2025-07-04 20:28:48,7.20,2.005,0
753,2025-07-04 20:29:18,7.21,2.018,0
754,2025-07-04 20:29:50,7.22,2.031,0
755,2025-07-04 20:30:20,7.19,2.020,0
756,2025-07-04 20:30:50,7.21,2.025,0
757,2025-07-04 20:31:20,7.20,2.011,0
758,2025-07-04 20:31:50,7.19,2.021,0
759,2025-07-04 20:32:20,7.19,2.035,0
760,2025-07-04 20:32:50,7.21,2.030,0
761,2025-07-04 20:33:20,7.17,2.030,0
762,2025-07-04 20:33:51,7.17,2.036,0
763,2025-07-04 20:34:21,7.20,2.031,0
764,2025-07-04 20:34:52,7.21,2.027,0
765,2025-07-04 20:35:22,7.20,2.030,0
766,2025-07-04 20:35:52,7.22,2.036,0
767,2025-07-04 20:36:22,7.22,2.031,0
768,2025-07-04 20:36:52,7.24,2.030,0
769,2025-07-04 20:37:22,7.25,2.026,0
770,2025-07-04 20:37:52,7.25,2.023,0
771,2025-07-04 20:38:22,7.25,2.024,0
772,2025-07-04 20:38:52,7.26,2.028,0
773,2025-07-04 20:39:22,7.23,2.028,0
774,2025-07-04 20:39:53,7.21,2.028,0
775,2025-07-04 20:40:23,7.21,2.036,0
776,2025-07-04 20:40:53,7.19,2.030,0
777,2025-07-04 20:41:23,7.16,2.036,0
778,2025-07-04 20:41:53,7.14,2.030,0
779,2025-07-04 20:42:23,7.14,2.024,0
780,2025-07-04 20:42:53,7.13,2.021,0
781,2025-07-04 20:43:23,7.12,2.036,0
782,2025-07-04 20:43:53,7.09,2.030,0
783,2025-07-04 20:44:23,7.08,2.023,0
784,2025-07-04 20:44:55,7.07,2.031,0
785,2025-07-04 20:45:25,7.04,2.036,0
786,2025-07-04 20:45:55,7.05,2.018,0
787,2025-07-04 20:46:25,7.03,2.035,0
788,2025-07-04 20:46:55,7.02,2.019,0
789,2025-07-04 20:47:25,7.02,2.023,0
790,2025-07-04 20:47:55,7.00,2.032,0
791,2025-07-04 20:48:25,7.02,2.034,0
792,2025-07-04 20:48:56,7.00,2.036,0
793,2025-07-04 20:49:26,7.03,2.033,0
794,2025-07-04 20:49:57,7.03,2.028,0
795,2025-07-04 20:50:27,7.04,2.035,0
796,2025-07-04 20:50:57,7.04,2.036,0
797,2025-07-04 20:51:27,7.04,2.031,0
798,2025-07-04 20:51:57,7.04,2.036,0
799,2025-07-04 20:52:27,7.03,2.021,0
800,2025-07-04 20:52:57,7.06,2.037,0
801,2025-07-04 20:53:27,7.04,2.040,0
802,2025-07-04 20:53:57,7.07,2.030,0
803,2025-07-04 20:54:27,7.03,2.024,0
804,2025-07-04 20:54:57,7.04,2.034,0
805,2025-07-04 20:55:27,7.04,2.037,0
806,2025-07-04 20:55:57,7.02,2.028,0
807,2025-07-04 20:56:27,7.04,2.031,0
808,2025-07-04 20:56:57,7.05,2.036,0
809,2025-07-04 20:57:27,7.02,2.033,0
810,2025-07-04 20:57:57,7.02,2.036,0
811,2025-07-04 20:58:27,7.00,2.037,0
812,2025-07-04 20:58:58,7.02,2.028,0
813,2025-07-04 20:59:28,6.98,2.029,0
814,2025-07-04 20:59:58,6.98,2.036,0
815,2025-07-04 21:00:28,6.98,2.036,0
816,2025-07-04 21:00:58,6.94,2.043,0
817,2025-07-04 21:01:28,6.93,2.038,0
818,2025-07-04 21:01:58,6.93,2.036,0
819,2025-07-04 21:02:28,6.91,2.039,0
820,2025-07-04 21:02:59,6.91,2.035,0
821,2025-07-04 21:03:29,6.90,2.037,0
822,2025-07-04 21:04:01,6.88,2.023,0
823,2025-07-04 21:04:31,6.87,2.036,0
824,2025-07-04 21:05:01,6.86,2.028,0
825,2025-07-04 21:05:31,6.85,2.034,0
826,2025-07-04 21:06:01,6.84,2.039,0
827,2025-07-04 21:06:31,6.86,2.026,0
828,2025-07-04 21:07:01,6.85,2.036,0
829,2025-07-04 21:07:31,6.85,2.043,0
830,2025-07-04 21:08:07,6.86,2.043,0
831,2025-07-04 21:08:39,6.87,2.034,0
832,2025-07-04 21:09:09,6.84,2.031,0
833,2025-07-04 21:09:44,6.86,2.033,0
834,2025-07-04 21:10:15,6.82,2.049,0
835,2025-07-04 21:10:45,6.82,2.043,0
836,2025-07-04 21:11:17,6.82,2.036,0
837,2025-07-04 21:11:48,6.82,2.034,0
838,2025-07-04 21:12:20,6.80,2.039,0
839,2025-07-04 21:12:53,6.80,2.088,0
840,2025-07-04 21:13:24,6.80,2.056,0
841,2025-07-04 21:13:56,6.86,2.049,0
842,2025-07-04 21:14:27,6.83,2.033,0
843,2025-07-04 21:14:57,6.83,2.043,0
844,2025-07-04 21:15:29,6.82,2.040,0
845,2025-07-04 21:16:02,6.82,2.040,0
846,2025-07-04 21:16:35,6.81,2.036,0
847,2025-07-04 21:17:05,6.81,2.043,0
848,2025-07-04 21:17:38,6.82,2.032,0
849,2025-07-04 21:18:10,6.79,2.044,0
850,2025-07-04 21:18:41,6.79,2.046,0
851,2025-07-04 21:19:12,6.80,2.044,0
852,2025-07-04 21:19:42,6.81,2.039,0
853,2025-07-04 21:20:15,6.80,2.039,0
854,2025-07-04 21:20:46,6.81,2.049,0
855,2025-07-04 21:21:17,6.80,2.046,0
856,2025-07-04 21:21:47,6.79,2.056,0
857,2025-07-04 21:22:17,6.78,2.043,0
858,2025-07-04 21:22:47,6.81,2.046,0
859,2025-07-04 21:23:17,6.81,2.046,0
860,2025-07-04 21:23:47,6.81,2.040,0
861,2025-07-04 21:24:17,6.82,2.043,0
862,2025-07-04 21:24:47,6.79,2.044,0
863,2025-07-04 21:25:17,6.81,2.034,0
864,2025-07-04 21:25:47,6.81,2.053,0
865,2025-07-04 21:26:17,6.78,2.043,0
866,2025-07-04 21:26:47,6.79,1.979,0
867,2025-07-04 21:27:17,6.77,2.044,0
868,2025-07-04 21:27:48,6.79,2.048,0
869,2025-07-04 21:28:18,6.78,2.049,0
870,2025-07-04 21:28:49,6.79,2.036,0
871,2025-07-04 21:29:19,6.79,2.044,0
872,2025-07-04 21:29:49,6.80,2.050,0
873,2025-07-04 21:30:19,6.78,2.041,0
874,2025-07-04 21:30:49,6.77,2.048,0
875,2025-07-04 21:31:19,6.77,2.044,0
876,2025-07-04 21:31:49,6.73,2.043,0
877,2025-07-04 21:32:19,6.73,2.034,0
878,2025-07-04 21:32:50,6.72,2.049,0
879,2025-07-04 21:33:20,6.70,2.056,0
880,2025-07-04 21:33:50,6.72,2.048,0
881,2025-07-04 21:34:20,6.68,2.049,0
882,2025-07-04 21:34:50,6.69,2.046,0
883,2025-07-04 21:35:20,6.67,2.048,0
884,2025-07-04 21:35:50,6.68,2.051,0
885,2025-07-04 21:36:20,6.68,2.041,0
886,2025-07-04 21:36:50,6.65,2.051,0
887,2025-07-04 21:37:20,6.64,2.049,0
888,2025-07-04 21:37:52,6.63,2.049,0
889,2025-07-04 21:38:22,6.64,2.049,0
890,2025-07-04 21:38:52,6.59,2.040,0
891,2025-07-04 21:39:22,6.59,2.037,0
892,2025-07-04 21:39:53,6.55,2.048,0
893,2025-07-04 21:40:23,6.55,2.056,0
894,2025-07-04 21:40:53,6.52,2.044,0
895,2025-07-04 21:41:23,6.53,2.044,0
896,2025-07-04 21:41:53,6.53,2.045,0
897,2025-07-04 21:42:23,6.51,2.046,0
898,2025-07-04 21:42:54,6.52,2.044,0
899,2025-07-04 21:43:24,6.52,2.040,0
900,2025-07-04 21:43:54,6.51,2.077,0
901,2025-07-04 21:44:24,6.48,2.053,0
902,2025-07-04 21:44:55,6.49,2.049,0
903,2025-07-04 21:45:25,6.48,2.045,0
904,2025-07-04 21:45:55,6.51,2.045,0
905,2025-07-04 21:46:25,6.46,2.039,0
906,2025-07-04 21:46:55,6.45,2.050,0
907,2025-07-04 21:47:25,6.45,2.070,0
908,2025-07-04 21:47:56,6.47,2.044,0
909,2025-07-04 21:48:26,6.47,2.043,0
910,2025-07-04 21:48:56,6.49,2.043,0
911,2025-07-04 21:49:26,6.47,2.047,0
912,2025-07-04 21:49:57,6.47,2.051,0
913,2025-07-04 21:50:27,6.48,2.053,0
914,2025-07-04 21:50:57,6.46,2.054,0
915,2025-07-04 21:51:27,6.47,2.047,0
916,2025-07-04 21:51:58,6.49,2.047,0
917,2025-07-04 21:52:28,6.47,2.053,0
918,2025-07-04 21:52:59,6.50,2.056,0
919,2025-07-04 21:53:29,6.51,2.045,0
920,2025-07-04 21:53:59,6.51,2.059,0
921,2025-07-04 21:54:33,6.52,2.043,0
922,2025-07-04 21:55:04,6.51,1.990,25
923,2025-07-04 21:55:36,6.52,1.966,25
924,2025-07-04 21:56:06,6.52,1.964,25
925,2025-07-04 21:56:38,6.51,1.945,25
926,2025-07-04 21:57:09,6.53,1.936,25
927,2025-07-04 21:57:42,6.50,1.925,25
928,2025-07-04 21:58:12,6.50,1.928,25
929,2025-07-04 21:58:42,6.49,1.918,25
930,2025-07-04 21:59:13,6.47,1.920,25
931,2025-07-04 21:59:46,6.46,1.895,25
932,2025-07-04 22:00:18,6.47,1.897,25
933,2025-07-04 22:00:48,6.49,1.889,25
934,2025-07-04 22:01:21,6.49,1.894,25
935,2025-07-04 22:01:55,6.48,1.893,25
936,2025-07-04 22:02:26,6.45,1.891,25
937,2025-07-04 22:02:58,6.42,1.876,25
938,2025-07-04 22:03:29,6.44,1.890,25
939,2025-07-04 22:04:01,6.40,1.875,25
940,2025-07-04 22:04:32,6.38,1.875,25
941,2025-07-04 22:05:04,6.38,1.882,25
942,2025-07-04 22:05:36,6.36,1.856,25
943,2025-07-04 22:06:07,6.40,1.869,25
944,2025-07-04 22:06:40,6.41,1.855,25
945,2025-07-04 22:07:10,6.37,1.852,25
946,2025-07-04 22:07:41,6.37,1.868,25
947,2025-07-04 22:08:12,6.36,1.862,25
948,2025-07-04 22:08:45,6.35,1.875,25
949,2025-07-04 22:09:17,6.36,1.857,25
950,2025-07-04 22:09:48,6.33,1.860,25
951,2025-07-04 22:10:18,6.29,1.835,25
952,2025-07-04 22:10:51,6.29,1.857,25
953,2025-07-04 22:11:21,6.30,1.844,25
954,2025-07-04 22:11:54,6.26,1.843,25
955,2025-07-04 22:12:24,6.24,1.851,25
956,2025-07-04 22:12:57,6.24,1.859,25
957,2025-07-04 22:13:31,6.28,1.841,25
958,2025-07-04 22:14:02,6.28,1.839,25
959,2025-07-04 22:14:34,6.24,1.849,25
960,2025-07-04 22:15:04,6.26,1.843,25
961,2025-07-04 22:15:37,6.26,1.840,25
962,2025-07-04 22:16:07,6.24,1.837,25
963,2025-07-04 22:16:39,6.27,1.840,25
964,2025-07-04 22:17:10,6.23,1.837,25
965,2025-07-04 22:17:43,6.22,1.837,25
966,2025-07-04 22:18:15,6.21,1.843,25
967,2025-07-04 22:18:45,6.21,1.843,25
968,2025-07-04 22:19:15,6.18,1.838,25
969,2025-07-04 22:19:45,6.21,1.832,25
970,2025-07-04 22:20:15,6.18,1.837,25
971,2025-07-04 22:20:47,6.20,1.831,25
972,2025-07-04 22:21:17,6.19,1.841,25
973,2025-07-04 22:21:49,6.20,1.835,25
974,2025-07-04 22:22:19,6.18,1.843,25
975,2025-07-04 22:22:49,6.18,1.810,25
976,2025-07-04 22:23:19,6.18,1.831,25
977,2025-07-04 22:23:49,6.17,1.831,25
978,2025-07-04 22:24:19,6.16,1.835,25
979,2025-07-04 22:24:49,6.17,1.831,25
980,2025-07-04 22:25:19,6.15,1.850,25
981,2025-07-04 22:25:50,6.16,1.837,25
982,2025-07-04 22:26:20,6.14,1.838,25
983,2025-07-04 22:26:50,6.14,1.837,25
984,2025-07-04 22:27:20,6.13,1.837,25
985,2025-07-04 22:27:50,6.14,1.830,25
986,2025-07-04 22:28:20,6.13,1.828,25
987,2025-07-04 22:28:50,6.12,1.816,25
988,2025-07-04 22:29:20,6.14,1.837,25
989,2025-07-04 22:29:51,6.12,1.844,25
990,2025-07-04 22:30:21,6.10,1.845,25
991,2025-07-04 22:30:51,6.07,1.837,25
992,2025-07-04 22:31:21,6.06,1.837,25
993,2025-07-04 22:31:53,6.05,1.830,25
994,2025-07-04 22:32:23,6.03,1.834,25
995,2025-07-04 22:32:53,6.04,1.824,25
996,2025-07-04 22:33:23,6.04,1.835,25
997,2025-07-04 22:33:53,6.03,1.841,25
998,2025-07-04 22:34:23,6.01,1.823,25
999,2025-07-04 22:34:53,6.02,1.833,25
1000,2025-07-04 22:35:23,6.01,1.833,25
1001,2025-07-04 22:35:53,6.00,1.830,25
1002,2025-07-04 22:36:23,5.98,1.831,25
1003,2025-07-04 22:36:53,6.01,1.838,25
1004,2025-07-04 22:37:23,6.00,1.833,25
1005,2025-07-04 22:37:53,6.00,1.835,25
1006,2025-07-04 22:38:23,5.97,1.833,25
1007,2025-07-04 22:38:54,5.97,1.843,25
1008,2025-07-04 22:39:24,5.98,1.830,25
1009,2025-07-04 22:39:54,5.98,1.822,25
1010,2025-07-04 22:40:24,5.96,1.837,25
